"date,total_pnl,total_fees,num_trades,win_rate,net_pnl,classification,value,next_day_net_pnl,target"
"2024-10-04,0.0,0.0,1,0.0,0.0,Fear,41,5555.200121,1"
"2024-10-05,5767.161892,211.961771,37,64.86486486486487,5555.200121,Neutral,49,25.441385999999994,1"
"2024-10-06,130.487079,105.045693,22,22.727272727272727,25.441385999999994,Neutral,50,-76.994616,0"
"2024-10-07,0.0,76.994616,21,0.0,-76.994616,Neutral,50,5244.442418,1"
"2024-10-08,5396.546638,152.10422,36,91.66666666666666,5244.442418,Neutral,49,318.922753,1"
"2024-10-09,396.06272,77.139967,14,21.428571428571427,318.922753,Neutral,49,-105.00851,0"
"2024-10-10,0.0,105.00851,16,0.0,-105.00851,Fear,39,8714.211283,1"
"2024-10-11,8885.327477,171.116194,26,69.23076923076923,8714.211283,Fear,32,485.655025,1"
"2024-10-12,541.55471,55.899685,10,70.0,485.655025,Neutral,49,-21.000841,0"
"2024-10-13,0.0,21.000841,10,0.0,-21.000841,Neutral,50,1891.9489760000001,1"
"2024-10-14,1913.61958,21.670604,5,100.0,1891.9489760000001,Neutral,48,1141.815403,1"
"2024-10-15,1170.2260760000001,28.410673,7,57.14285714285714,1141.815403,Greed,65,191.400672,1"
"2024-10-16,219.480876,28.080204000000002,11,27.27272727272727,191.400672,Greed,73,-13.071146999999996,0"
"2024-10-17,36.11496,49.186107,9,11.11111111111111,-13.071146999999996,Greed,71,291.103143,1"
"2024-10-18,333.219141,42.115998,6,83.33333333333334,291.103143,Greed,73,-34.998901000000004,0"
"2024-10-19,0.0,34.998901000000004,4,0.0,-34.998901000000004,Greed,72,329.898338,1"
"2024-10-20,389.155797,59.257459,96,11.458333333333332,329.898338,Greed,73,2355.0575209999997,1"
"2024-10-21,2464.915564,109.858043,173,39.30635838150289,2355.0575209999997,Greed,72,-21.000124,0"
"2024-10-22,0.0,21.000124,3,0.0,-21.000124,Greed,70,-119.992052,0"
"2024-10-23,-46.489941,73.502111,18,0.0,-119.992052,Greed,71,13092.020156999999,1"
"2024-10-25,13235.862071,143.841914,30,70.0,13092.020156999999,Greed,72,634.929768,1"
"2024-10-27,666.6623079999999,31.73254,4,75.0,634.929768,Greed,74,125.00682200000003,1"
"2024-10-28,167.28016200000002,42.27334,13,30.76923076923077,125.00682200000003,Greed,72,586.5271620000001,1"
"2024-10-29,801.170876,214.643714,53,5.660377358490567,586.5271620000001,Greed,72,5.5530349999999995,1"
"2024-10-30,9.150023,3.596988,25,28.000000000000004,5.5530349999999995,Extreme Greed,77,901.332883,1"
"2024-10-31,1214.043811,312.710928,48,70.83333333333334,901.332883,Extreme Greed,77,949.8208610000001,1"
"2024-11-01,1040.475736,90.654875,23,26.08695652173913,949.8208610000001,Extreme Greed,75,-13.999997,0"
"2024-11-02,0.0,13.999997,2,0.0,-13.999997,Greed,72,-40.404152,0"
"2024-11-03,0.0,40.404152,6,0.0,-40.404152,Greed,74,2641.276294,1"
"2024-11-04,2799.410474,158.13418000000001,36,63.888888888888886,2641.276294,Greed,70,608.2564040000001,1"
"2024-11-05,678.4759280000001,70.219524,10,50.0,608.2564040000001,Greed,70,2774.4698200000003,1"
"2024-11-06,2817.83723,43.36741,15,46.666666666666664,2774.4698200000003,Greed,70,4467.17469362,1"
"2024-11-07,4493.353136,26.17844238,113,53.09734513274337,4467.17469362,Extreme Greed,77,-158.29179800000006,0"
"2024-11-08,-64.41354100000007,93.87825699999999,39,15.384615384615385,-158.29179800000006,Extreme Greed,75,36.72443700000001,1"
"2024-11-09,102.90894,66.18450299999999,86,22.093023255813954,36.72443700000001,Extreme Greed,75,848.800788,1"
"2024-11-10,991.114334,142.313546,173,29.47976878612717,848.800788,Extreme Greed,78,6352.720446,1"
"2024-11-11,6749.630996,396.91055,373,24.664879356568363,6352.720446,Extreme Greed,76,3066.494541,1"
"2024-11-12,3494.399394,427.904853,171,19.883040935672515,3066.494541,Extreme Greed,80,7667.2182060000005,1"
"2024-11-13,7846.402274,179.184068,48,56.25,7667.2182060000005,Extreme Greed,84,4228.480423,1"
"2024-11-14,4563.509225,335.028802,110,25.454545454545453,4228.480423,Extreme Greed,88,3674.3129249999997,1"
"2024-11-15,4140.740438,466.427513,149,36.91275167785235,3674.3129249999997,Extreme Greed,80,2669.350606,1"
"2024-11-16,2769.521909,100.171303,157,30.573248407643312,2669.350606,Extreme Greed,86,611.8635959999999,1"
"2024-11-17,882.975285,271.111689,209,23.444976076555022,611.8635959999999,Extreme Greed,90,4025.710848,1"
"2024-11-18,4470.815187,445.104339,346,35.83815028901734,4025.710848,Extreme Greed,83,2756.782058,1"
"2024-11-19,2958.268991,201.486933,305,49.18032786885246,2756.782058,Extreme Greed,90,3566.0355279999994,1"
"2024-11-20,4210.0928969999995,644.057369,550,39.81818181818182,3566.0355279999994,Extreme Greed,83,1493.802624,1"
"2024-11-21,1692.430891,198.628267,535,30.8411214953271,1493.802624,Extreme Greed,82,-18541.784676,0"
"2024-11-22,-18105.345617,436.439059,679,30.78055964653903,-18541.784676,Extreme Greed,94,2746.909771,1"
"2024-11-23,2901.531638,154.621867,363,35.26170798898072,2746.909771,Extreme Greed,93,742.96726,1"
"2024-11-24,945.550386,202.583126,172,26.744186046511626,742.96726,Extreme Greed,80,5239.961033,1"
"2024-11-25,5523.740734,283.779701,255,41.17647058823529,5239.961033,Extreme Greed,82,783.5108810000002,1"
"2024-11-26,1094.809359,311.298478,302,29.13907284768212,783.5108810000002,Extreme Greed,79,-3094.210169,0"
"2024-11-27,-2654.495633,439.714536,213,34.74178403755869,-3094.210169,Extreme Greed,75,-127390.981594,0"
"2024-11-28,-127075.39958499999,315.582009,332,32.831325301204814,-127390.981594,Extreme Greed,77,176652.54241643,1"
"2024-11-29,176844.994152,192.45173557,393,48.854961832061065,176652.54241643,Extreme Greed,78,36764.3181805,1"
"2024-11-30,37316.69352,552.3753395,373,42.0911528150134,36764.3181805,Extreme Greed,84,40640.98074262,1"
"2024-12-01,40886.364494,245.38375138,416,53.125,40640.98074262,Extreme Greed,81,18341.71649941,1"
"2024-12-02,18489.604313,147.88781359,270,40.74074074074074,18341.71649941,Extreme Greed,80,23245.966193289998,1"
"2024-12-03,23576.539285,330.57309170999997,374,43.04812834224599,23245.966193289998,Extreme Greed,76,292719.20860335,1"
"2024-12-04,292891.815021,172.60641765,319,46.39498432601881,292719.20860335,Extreme Greed,78,71221.35276477001,1"
"2024-12-05,71574.11848800001,352.76572323,456,42.32456140350877,71221.35276477001,Extreme Greed,84,-93316.63768087,0"
"2024-12-06,-92624.643895,691.99378587,403,23.325062034739457,-93316.63768087,Greed,72,85797.8270291,1"
"2024-12-07,85906.279067,108.4520379,304,43.09210526315789,85797.8270291,Extreme Greed,75,15731.75455254,1"
"2024-12-08,15965.933436,234.17888346,420,36.19047619047619,15731.75455254,Extreme Greed,79,6136.19423957,1"
"2024-12-09,6310.967676,174.77343643,539,31.910946196660483,6136.19423957,Extreme Greed,78,38872.22954565,1"
"2024-12-10,39325.770231,453.54068535,1596,58.70927318295739,38872.22954565,Extreme Greed,78,318638.04498694005,1"
"2024-12-11,319051.554217,413.50923006,1221,71.25307125307125,318638.04498694005,Greed,74,598452.82955649,1"
"2024-12-12,599151.795008,698.96545151,1932,69.97929606625259,598452.82955649,Extreme Greed,83,31482.67436864,1"
"2024-12-13,31935.901745,453.22737636,1173,40.153452685421996,31482.67436864,Extreme Greed,76,167569.30779897,1"
"2024-12-14,167801.399244,232.09144503,1235,47.368421052631575,167569.30779897,Extreme Greed,83,97293.98470862,1"
"2024-12-15,97525.315279,231.33057037999998,1697,24.572775486152032,97293.98470862,Extreme Greed,80,166372.194077,1"
"2024-12-16,166774.344133,402.150056,1055,50.71090047393365,166372.194077,Extreme Greed,83,218845.16478602,1"
"2024-12-17,219591.305172,746.14038598,1941,43.63730036063885,218845.16478602,Extreme Greed,87,12991.54670279,1"
"2024-12-18,13682.994673,691.44797021,1429,36.59902029391183,12991.54670279,Extreme Greed,81,61687.77130692,1"
"2024-12-19,62744.004486000005,1056.23317908,3339,61.48547469302186,61687.77130692,Extreme Greed,75,253758.82173322001,1"
"2024-12-20,254969.660039,1210.83830578,2488,55.58681672025724,253758.82173322001,Greed,74,149341.77155987002,1"
"2024-12-21,150022.163157,680.39159713,1681,54.96728138013087,149341.77155987002,Greed,73,351864.10712847003,1"
"2024-12-22,352197.163973,333.05684453,774,43.54005167958656,351864.10712847003,Greed,73,-30631.52352357,0"
"2024-12-23,-29430.626577,1200.89694657,2347,29.01576480613549,-30631.52352357,Greed,70,14426.99767577,1"
"2024-12-24,14813.780116,386.78244023,338,33.72781065088758,14426.99767577,Greed,73,690.1382647799999,1"
"2024-12-25,756.6570469999998,66.51878221999999,208,30.288461538461537,690.1382647799999,Greed,73,59705.28072352,1"
"2024-12-26,60228.639722,523.35899848,697,51.36298421807748,59705.28072352,Extreme Greed,79,2584.2553884000004,1"
"2024-12-27,2672.811035,88.5556466,260,42.30769230769231,2584.2553884000004,Greed,74,892.2651303700001,1"
"2024-12-28,940.673623,48.40849263,161,22.981366459627328,892.2651303700001,Greed,72,2811.9505699,1"
"2024-12-29,2884.067927,72.1173571,201,31.8407960199005,2811.9505699,Greed,73,8724.83181652,1"
"2024-12-30,9009.738137,284.90632048,304,39.473684210526315,8724.83181652,Greed,65,5178.49639887,1"
"2024-12-31,5445.01281,266.51641113,306,30.065359477124183,5178.49639887,Greed,64,-9559.669727210001,0"
"2025-01-01,-9528.065345,31.60438221,96,30.208333333333332,-9559.669727210001,Greed,66,8540.379393770001,1"
"2025-01-02,8716.519087,176.13969323,361,45.70637119113574,8540.379393770001,Greed,70,5817.48895619,1"
"2025-01-03,6028.486793,210.99783681,508,27.165354330708663,5817.48895619,Greed,74,2319.825997,1"
"2025-01-04,2553.537968,233.711971,371,20.21563342318059,2319.825997,Greed,73,3048.37775203,1"
"2025-01-05,3187.719363,139.34161097,239,41.84100418410041,3048.37775203,Greed,72,5889.254304749999,1"
"2025-01-06,6064.185393,174.93108825,573,15.532286212914483,5889.254304749999,Extreme Greed,76,15794.84107837,1"
"2025-01-07,16098.227531,303.38645263,637,76.138147566719,15794.84107837,Extreme Greed,78,129420.17764362,1"
"2025-01-08,130117.090554,696.91291038,1039,37.15110683349375,129420.17764362,Greed,70,46700.41512257,1"
"2025-01-09,46975.928902,275.51377943,522,27.77777777777778,46700.41512257,Greed,69,-12211.05472705,0"
"2025-01-10,-10116.875552,2094.17917505,819,52.74725274725275,-12211.05472705,Neutral,50,1774.43255865,1"
"2025-01-11,2269.080536,494.64797735,283,24.381625441696116,1774.43255865,Greed,69,5130.1590503,1"
"2025-01-12,5742.241803,612.0827527,602,78.40531561461795,5130.1590503,Greed,62,8792.32922722,1"
"2025-01-13,9655.429352,863.10012478,408,38.72549019607843,8792.32922722,Greed,61,15828.921305520002,1"
"2025-01-14,16069.512355,240.59104948,275,49.81818181818182,15828.921305520002,Greed,63,14305.979305179999,1"
"2025-01-15,14819.5883,513.60899482,267,46.06741573033708,14305.979305179999,Greed,70,19917.140160040002,1"
"2025-01-16,20807.709328,890.56916796,371,34.23180592991914,19917.140160040002,Extreme Greed,75,6655.000959110001,1"
"2025-01-17,7006.415608,351.41464889,238,52.94117647058824,6655.000959110001,Extreme Greed,75,-372.70111946000026,0"
"2025-01-18,443.2330819999997,815.9342014599999,651,38.095238095238095,-372.70111946000026,Extreme Greed,77,85761.44366229,1"
"2025-01-19,87923.799302,2162.35563971,1567,20.229738353541798,85761.44366229,Extreme Greed,77,85069.57935334,1"
"2025-01-20,87277.239173,2207.65981966,1315,52.243346007604565,85069.57935334,Extreme Greed,76,10679.535155700001,1"
"2025-01-21,11077.839421,398.3042653,530,38.67924528301887,10679.535155700001,Extreme Greed,76,20053.23791724,1"
"2025-01-22,20524.408057,471.17013976,832,28.125,20053.23791724,Extreme Greed,84,100167.89229032,1"
"2025-01-23,101256.24216,1088.34986968,1218,66.0919540229885,100167.89229032,Extreme Greed,75,10264.136136899999,1"
"2025-01-24,10602.779738,338.6436011,874,55.83524027459954,10264.136136899999,Extreme Greed,75,-10666.950018059999,0"
"2025-01-25,-10348.016255999999,318.93376206,506,27.865612648221344,-10666.950018059999,Extreme Greed,75,40441.20851377,1"
"2025-01-26,40823.466668,382.25815423,451,43.45898004434589,40441.20851377,Greed,73,40925.50622457,1"
"2025-01-27,41331.765392,406.25916743,773,47.60672703751617,40925.50622457,Greed,71,17854.90368837,1"
"2025-01-28,17979.613973,124.71028463,498,62.85140562248996,17854.90368837,Greed,72,22808.490324910003,1"
"2025-01-29,23421.01147,612.52114509,910,41.64835164835165,22808.490324910003,Greed,72,22222.82026927,1"
"2025-01-30,23097.471385,874.65111573,1067,34.67666354264292,22222.82026927,Greed,70,35197.35872149,1"
"2025-01-31,35868.296773,670.93805151,1016,54.13385826771654,35197.35872149,Extreme Greed,76,32014.72763511,1"
"2025-02-01,32300.205017,285.47738189,634,59.62145110410094,32014.72763511,Greed,68,161670.63753379,1"
"2025-02-02,162854.759623,1184.12208921,1319,35.860500379075056,161670.63753379,Greed,60,345879.76064494,1"
"2025-02-03,348871.326269,2991.56562406,2380,46.34453781512605,345879.76064494,Fear,44,413023.10955606,1"
"2025-02-04,416876.88812,3853.77856394,2512,27.667197452229296,413023.10955606,Greed,72,55370.48594533,1"
"2025-02-05,56706.235562,1335.74961667,1297,32.15111796453354,55370.48594533,Neutral,54,33094.66937439,1"
"2025-02-06,33803.799733,709.13035861,1703,46.095126247798,33094.66937439,Neutral,49,21711.91285266,1"
"2025-02-07,22450.002091,738.0892383400001,1524,28.21522309711286,21711.91285266,Fear,44,476.72696682000003,1"
"2025-02-08,586.703253,109.97628618,575,19.130434782608695,476.72696682000003,Fear,44,150124.46766703998,1"
"2025-02-09,150551.829492,427.36182496,764,43.06282722513089,150124.46766703998,Neutral,46,63417.1323079,1"
"2025-02-10,63908.49465,491.3623421,889,47.80652418447694,63417.1323079,Fear,43,-6570.2149448499995,0"
"2025-02-11,-6093.784817,476.43012785,848,21.816037735849054,-6570.2149448499995,Neutral,47,18749.48000086,1"
"2025-02-12,19848.635032,1099.15503114,1031,46.26576139670223,18749.48000086,Neutral,46,27006.04675398,1"
"2025-02-13,27829.534238,823.48748402,1370,46.78832116788321,27006.04675398,Neutral,50,212899.09759225,1"
"2025-02-14,213860.675308,961.57771575,1655,42.90030211480362,212899.09759225,Neutral,48,44668.83969198,1"
"2025-02-15,45042.92701,374.08731802,932,43.02575107296137,44668.83969198,Neutral,50,2197.9064197199996,1"
"2025-02-16,2369.478425,171.57200528,681,44.052863436123346,2197.9064197199996,Neutral,54,1565.08653936,1"
"2025-02-17,1818.573295,253.48675564,941,22.422954303931988,1565.08653936,Neutral,51,90595.13300009,1"
"2025-02-18,91204.672403,609.53940291,1676,51.19331742243437,90595.13300009,Neutral,47,14297.3072515,1"
"2025-02-19,14985.794701,688.4874495,1361,42.76267450404115,14297.3072515,Fear,44,44776.33007725,1"
"2025-02-20,46008.794102,1232.46402475,2012,47.912524850894634,44776.33007725,Neutral,49,118863.77563623,1"
"2025-02-21,119693.49395,829.71831377,1873,52.215696743192744,118863.77563623,Greed,55,24398.53954403,1"
"2025-02-22,25278.704178,880.16463397,686,49.70845481049563,24398.53954403,Neutral,49,10426.931531830001,1"
"2025-02-23,10656.934251,230.00271917,520,45.0,10426.931531830001,Neutral,50,36372.21180876,1"
"2025-02-24,38470.176242,2097.96443324,5616,39.67236467236467,36372.21180876,Neutral,49,201575.56196969,1"
"2025-02-25,204762.177034,3186.61506431,6246,26.064681396093498,201575.56196969,Fear,25,62474.89058233,1"
"2025-02-26,63229.063129,754.17254667,1176,67.09183673469387,62474.89058233,Extreme Fear,21,-37037.31349031,0"
"2025-02-27,-36525.167517,512.14597331,890,27.752808988764045,-37037.31349031,Extreme Fear,10,224749.71048404,1"
"2025-02-28,225628.108748,878.39826396,1019,38.86162904808636,224749.71048404,Extreme Fear,16,10559.045422610001,1"
"2025-03-01,10596.108968,37.06354539,174,44.827586206896555,10559.045422610001,Extreme Fear,20,64982.62376599,1"
"2025-03-02,66914.320708,1931.69694201,532,50.18796992481202,64982.62376599,Fear,26,615372.46819058,1"
"2025-03-03,616413.032233,1040.56404242,1482,61.53846153846154,615372.46819058,Fear,33,179855.23009972,1"
"2025-03-04,182075.566585,2220.33648528,2402,25.353871773522062,179855.23009972,Extreme Fear,15,267007.04440615,1"
"2025-03-05,269328.365917,2321.32151085,1660,75.8433734939759,267007.04440615,Extreme Fear,20,14794.50839774,1"
"2025-03-06,16101.125561,1306.61716326,760,48.026315789473685,14794.50839774,Fear,25,145319.56058013,1"
"2025-03-07,150236.061627,4916.50104687,2552,52.23354231974922,145319.56058013,Fear,34,24492.433586,1"
"2025-03-08,24700.773359,208.339773,529,56.89981096408317,24492.433586,Fear,28,17396.3934682,1"
"2025-03-09,19773.457395,2377.0639268,1422,44.09282700421941,17396.3934682,Fear,27,-13498.399741229998,0"
"2025-03-10,-10010.027269999999,3488.37247123,2911,39.74579182411542,-13498.399741229998,Extreme Fear,20,-79321.80927804,0"
"2025-03-11,-76880.729036,2441.08024204,3286,18.746195982958003,-79321.80927804,Extreme Fear,24,284447.57064303,1"
"2025-03-12,288105.984215,3658.41357197,3968,56.451612903225815,284447.57064303,Fear,34,13305.68416583,1"
"2025-03-13,14114.870873,809.18670717,962,45.73804573804574,13305.68416583,Neutral,45,67452.67301407999,1"
"2025-03-14,68646.160089,1193.48707492,2210,85.38461538461539,67452.67301407999,Fear,27,78120.291684,1"
"2025-03-15,78694.624572,574.332888,261,59.38697318007663,78120.291684,Neutral,46,-10353.426547179999,0"
"2025-03-16,-7910.943544999999,2442.48300218,530,23.20754716981132,-10353.426547179999,Fear,30,25356.166505020003,1"
"2025-03-17,26163.906513,807.74000798,920,45.326086956521735,25356.166505020003,Fear,32,71464.85269300001,1"
"2025-03-18,72322.788824,857.936131,834,22.54196642685851,71464.85269300001,Fear,34,28590.1922699816,1"
"2025-03-19,29374.682341,784.4900710184,1612,41.62531017369727,28590.1922699816,Fear,32,9917.62399,1"
"2025-03-20,10246.859436,329.235446,771,40.856031128404666,9917.62399,Neutral,49,6317.8096911699995,1"
"2025-03-21,6951.270374,633.46068283,698,50.0,6317.8096911699995,Fear,31,12229.70045203,1"
"2025-03-22,12498.535254,268.83480197,535,47.47663551401869,12229.70045203,Fear,32,13450.20557097,1"
"2025-03-23,14047.421585,597.21601403,447,32.662192393736014,13450.20557097,Fear,30,107347.85594963,1"
"2025-03-24,107878.961301,531.10535137,1027,61.53846153846154,107347.85594963,Neutral,45,30629.55279423,1"
"2025-03-25,32030.90678,1401.35398577,791,36.15676359039191,30629.55279423,Neutral,46,14005.36391091,1"
"2025-03-26,15802.167427,1796.80351609,3102,27.111540941328176,14005.36391091,Neutral,47,58111.3351017,1"
"2025-03-27,58825.359221,714.0241193,785,33.37579617834395,58111.3351017,Fear,40,20947.89593995,1"
"2025-03-28,21337.179335,389.28339505,728,31.73076923076923,20947.89593995,Fear,44,11259.02841638,1"
"2025-03-29,12098.872931,839.84451462,1894,35.58606124604013,11259.02841638,Fear,26,15036.04338673,1"
"2025-03-30,15795.11514,759.07175327,568,16.549295774647888,15036.04338673,Fear,32,6496.18292589,1"
"2025-03-31,6978.184557,482.00163111,495,52.323232323232325,6496.18292589,Fear,34,-2365.5982368200002,0"
"2025-04-01,-2202.6622420000003,162.93599482,192,45.83333333333333,-2365.5982368200002,Fear,34,201031.5179001,1"
"2025-04-02,202212.740938,1181.2230379,1076,89.49814126394052,201031.5179001,Fear,44,-3703.0801287,0"
"2025-04-03,-2365.961276,1337.1188527,1748,29.74828375286041,-3703.0801287,Fear,25,-26351.742359360996,0"
"2025-04-04,-25515.678949999998,836.063409361,1272,38.757861635220124,-26351.742359360996,Fear,28,35625.277366,1"
"2025-04-05,35907.33771,282.060344,360,58.05555555555556,35625.277366,Fear,30,46435.0133593665,1"
"2025-04-06,47053.449272,618.4359126335,1048,31.679389312977097,46435.0133593665,Fear,34,31760.815203597096,1"
"2025-04-07,34527.370305,2766.5551014029,2814,23.916133617626155,31760.815203597096,Extreme Fear,23,32624.41710694,1"
"2025-04-08,34899.394798,2274.97769106,943,40.93319194061506,32624.41710694,Extreme Fear,24,37009.170438805995,1"
"2025-04-09,43120.444797,6111.274358194,3967,43.055205444920595,37009.170438805995,Extreme Fear,18,151393.265760218,1"
"2025-04-10,158261.822261,6868.556500782,2127,52.89139633286318,151393.265760218,Fear,39,124232.0400029099,1"
"2025-04-11,126406.479081,2174.4390780901,1096,33.57664233576642,124232.0400029099,Fear,25,398902.098158543,1"
"2025-04-12,410419.694533,11517.596374457,2109,27.216690374585113,398902.098158543,Fear,43,46127.6853007351,1"
"2025-04-13,48696.021521,2568.3362202649,1321,36.18470855412566,46127.6853007351,Neutral,45,43657.285344432996,1"
"2025-04-14,45680.443063,2023.157718567,890,42.247191011235955,43657.285344432996,Fear,31,70490.80152261,1"
"2025-04-15,72357.706282,1866.90475939,1131,57.20601237842617,70490.80152261,Fear,38,52634.112351710006,1"
"2025-04-16,58631.730257,5997.61790529,1608,34.017412935323385,52634.112351710006,Fear,29,4908.71114908,1"
"2025-04-17,5427.919886,519.20873692,1031,30.358874878758485,4908.71114908,Fear,30,213.07681222999963,1"
"2025-04-18,4880.4047439999995,4667.32793177,1894,51.26715945089757,213.07681222999963,Fear,33,65469.951162310004,1"
"2025-04-19,71950.577495,6480.62633269,2786,29.21751615218952,65469.951162310004,Fear,32,23173.0123278942,1"
"2025-04-20,25060.341936,1887.3296081058,1982,39.858728557013116,23173.0123278942,Fear,37,28013.176843119996,1"
"2025-04-21,34369.267906999994,6356.09106388,1718,39.40628637951106,28013.176843119996,Fear,39,52903.077827,1"
"2025-04-22,58652.763578,5749.685751,2998,29.619746497665112,52903.077827,Neutral,47,-426362.30657288,0"
"2025-04-23,-419020.225731,7342.08084188,6159,32.4728040266277,-426362.30657288,Greed,72,43337.8956450647,1"
"2025-04-24,50704.395965,7366.5003199353005,2232,41.35304659498208,43337.8956450647,Greed,63,13919.765951261801,1"
"2025-04-25,20218.859206,6299.0932547382,1653,38.59649122807017,13919.765951261801,Greed,60,-6778.06069552,0"
"2025-04-26,-4125.753942,2652.30675352,1131,17.24137931034483,-6778.06069552,Greed,65,2646.1406953438,1"
"2025-04-27,2702.067468,55.9267726562,337,35.60830860534125,2646.1406953438,Greed,61,30899.562355469898,1"
"2025-04-28,36906.813759,6007.2514035301,1379,41.69688179840464,30899.562355469898,Neutral,54,120600.3181398469,1"
"2025-04-29,125749.613427,5149.2952871531,2243,43.20106999554169,120600.3181398469,Greed,60,11053.6134961245,1"
"2025-04-30,14003.797269,2950.1837728755,1113,26.504941599281224,11053.6134961245,Greed,56,51884.21561903421,1"
"2025-05-01,54536.829297000004,2652.6136779658,1230,43.08943089430895,51884.21561903421,Neutral,53,,0"
